curr_state	curr_action	next_reward	next_state	old_value	new_value
1403	0	0	1275	0.0	0.042391158275216244
1275	-1	0	1146	0.042391158275216244	0.042391158275216244
1146	1	0	1147	0.04710128697246249	0.08862938119652507
1147	1	0	1020	0.0523347633027361	0.12157665459056935
1020	1	0	893	0.0	0.0
893	0	0	757	0.0	0.31381059609000017
757	1	0	622	0.34867844010000015	0.34867844010000015
622	-1	0	613	0.38742048900000015	0.43046721000000016
613	-1	0	476	0.0	0.0
476	0	0	348	0.0	0.16677181699666577
348	1	0	221	0.1853020188851842	0.31381059609000017
221	-1	0	84	0.0	0.31381059609000017
84	-1	0	83	0.25418658283290013	0.25418658283290013
83	0	0	91	0.28242953648100017	0.28242953648100017
91	0	0	99	0.28242953648100017	0.28242953648100017
99	-1	0	106	0.20589113209464913	0.20589113209464913
106	-1	0	113	0.0	0.1853020188851842
113	0	0	249	0.0	0.38742048900000015
249	0	0	377	0.38742048900000015	0.38742048900000015
377	-1	0	504	0.43046721000000016	0.43046721000000016
504	-1	0	639	0.47829690000000014	0.47829690000000014
639	-1	0	758	0.0	0.0
758	-1	0	749	0.0	0.0
749	-1	0	612	0.0	0.0
612	0	0	484	0.0	0.0
484	-1	0	355	0.0	0.2058911320946491
355	-1	0	234	0.0	0.06461081889226679
234	0	0	242	0.07178979876918531	0.1853020188851842
242	1	0	251	0.07976644307687257	0.25418658283290013
251	1	0	124	0.25418658283290013	0.25418658283290013
124	1	0	125	0.28242953648100017	0.28242953648100017
125	0	0	117	0.31381059609000017	0.31381059609000017
117	1	0	110	0.31381059609000017	0.34867844010000015
110	1	0	103	0.16677181699666577	0.16677181699666577
103	1	0	216	0.0	0.0
216	0	0	344	0.0	0.0
344	-1	0	479	0.0	0.5314410000000002
479	0	0	599	0.0	0.5904900000000002
599	1	0	712	0.0	0.7290000000000001
712	-1	0	847	0.0	0.0
847	-1	0	966	0.0	0.0
966	-1	0	957	0.0	0.0
957	0	0	821	0.0	0.0
821	1	0	686	0.0	0.0
686	-1	0	677	0.0	0.0
677	1	0	542	0.0	0.0
542	0	0	534	0.0	0.22876792454961012
534	-1	0	525	0.25418658283290013	0.25418658283290013
525	-1	0	388	0.1853020188851842	0.2058911320946491
388	-1	0	259	0.0	0.1500946352969992
259	-1	0	138	0.0	0.0
138	-1	0	145	0.0	0.0
145	1	0	282	0.0	0.25418658283290013
282	1	0	291	0.28242953648100017	0.28242953648100017
291	0	0	171	0.0	0.31381059609000017
171	1	0	52	0.0	0.31381059609000017
52	-1	0	51	0.34867844010000015	0.34867844010000015
51	0	0	59	0.25418658283290013	0.25418658283290013
59	0	0	67	0.28242953648100017	0.28242953648100017
67	0	0	75	0.28242953648100017	0.28242953648100017
75	0	0	83	0.25418658283290013	0.25418658283290013
83	0	0	91	0.28242953648100017	0.28242953648100017
91	-1	0	98	0.1500946352969992	0.22876792454961012
98	-1	0	105	0.0	0.0523347633027361
105	1	0	242	0.0	0.22876792454961012
242	-1	0	249	0.0	0.38742048900000015
249	-1	0	376	0.43046721000000016	0.43046721000000016
376	1	0	505	0.12157665459056936	0.13508517176729928
505	0	0	633	0.0523347633027361	0.0523347633027361
633	1	0	762	0.05814973700304011	0.12157665459056935
762	0	0	762	0.05814973700304011	0.12157665459056935
762	-1	0	761	0.0	0.0717897987691853
761	0	0	889	0.07976644307687256	0.07976644307687256
889	0	0	1017	0.03815204244769462	0.03815204244769462
1017	-1	0	1144	0.0	0.0
1144	1	0	1273	0.0	0.020275559590445278
1273	1	0	1402	0.0	0.03433683820292516
1402	-1	0	1401	0.0	0.02781283894436938
1401	1	0	1530	0.030903154382632643	0.030903154382632643
1530	-1	0	1529	0.0	0.025031555049932444
1529	1	0	1658	0.02781283894436938	0.02781283894436938
1658	1	0	1659	0.030903154382632643	0.030903154382632643
1659	0	0	1531	0.03433683820292516	0.03433683820292516
1531	0	0	1403	0.0	0.03815204244769462
1403	-1	0	1274	0.0	0.03815204244769462
1274	0	0	1274	0.0	0.03815204244769462
1274	1	0	1275	0.042391158275216244	0.042391158275216244
1275	-1	0	1146	0.042391158275216244	0.07976644307687256
1146	0	0	1146	0.042391158275216244	0.07976644307687256
1146	0	0	1146	0.07976644307687256	0.07976644307687256
1146	-1	0	1145	0.0	0.0
1145	0	0	1273	0.0	0.030903154382632643
1273	1	0	1402	0.03433683820292516	0.03433683820292516
1402	1	0	1403	0.03815204244769462	0.03815204244769462
1403	-1	0	1274	0.03815204244769462	0.03815204244769462
1274	-1	0	1273	0.0	0.030903154382632643
1273	-1	0	1400	0.0225283995449392	0.0225283995449392
1400	1	0	1529	0.025031555049932444	0.025031555049932444
1529	-1	0	1656	0.0	0.0
1656	0	0	1784	0.0	0.0
1784	0	0	1912	0.0	0.0
1912	0	0	2040	0.0	0.0
2040	-1	0	2047	0.0	0.0
2047	-1	0	2038	0.0	0.0
2038	0	0	2030	0.0	0.0
2030	0	0	2022	0.0	0.0
2022	1	0	2015	0.0	0.07976644307687257
2015	1	0	2000	0.0	0.0
2000	-1	0	2007	0.0	0.08862938119652508
2007	0	0	1999	0.0984770902183612	0.0984770902183612
1999	0	0	1991	0.10941898913151243	0.10941898913151243
1991	0	0	1983	0.12157665459056936	0.12157665459056936
1983	1	0	1968	0.12157665459056936	0.12157665459056936
1968	1	0	1969	0.07976644307687257	0.07976644307687257
1969	1	0	1978	0.0	0.07178979876918531
1978	1	0	1987	0.0	0.0
1987	0	0	1867	0.0	0.0
1867	-1	0	1746	0.0	0.0
1746	0	0	1754	0.0	0.0
1754	1	0	1763	0.0	0.0
1763	-1	0	1642	0.0	0.0
1642	0	0	1650	0.0	0.0
1650	0	0	1658	0.0	0.02781283894436938
1658	1	0	1659	0.030903154382632643	0.030903154382632643
1659	0	0	1531	0.03433683820292516	0.03433683820292516
1531	1	0	1404	0.03815204244769462	0.03815204244769462
1404	-1	0	1275	0.042391158275216244	0.0717897987691853
1275	0	0	1147	0.04710128697246249	0.10941898913151242
1147	0	0	1019	0.09847709021836118	0.10941898913151242
1019	1	0	892	0.05814973700304011	0.1500946352969992
892	1	0	765	0.0	0.47829690000000014
765	-1	0	628	0.0	0.0
628	0	0	500	0.0	0.16677181699666577
500	-1	0	371	0.1853020188851842	0.20589113209464913
371	1	0	252	0.0	0.25418658283290013
252	-1	0	123	0.2058911320946491	0.28242953648100017
123	1	0	124	0.25418658283290013	0.25418658283290013
124	1	0	125	0.28242953648100017	0.28242953648100017
125	-1	0	116	0.28242953648100017	0.28242953648100017
116	-1	0	115	0.22876792454961012	0.28242953648100017
115	0	0	123	0.28242953648100017	0.28242953648100017
123	0	0	123	0.28242953648100017	0.28242953648100017
123	0	0	123	0.28242953648100017	0.28242953648100017
123	0	0	123	0.28242953648100017	0.28242953648100017
123	-1	0	122	0.31381059609000017	0.31381059609000017
122	0	0	122	0.2058911320946491	0.31381059609000017
122	1	0	123	0.28242953648100017	0.28242953648100017
123	1	0	124	0.25418658283290013	0.25418658283290013
124	1	0	125	0.28242953648100017	0.28242953648100017
125	-1	0	116	0.28242953648100017	0.28242953648100017
116	1	0	117	0.31381059609000017	0.31381059609000017
117	1	0	110	0.34867844010000015	0.34867844010000015
110	1	0	103	0.16677181699666577	0.16677181699666577
103	1	0	216	0.0	0.0
216	0	0	344	0.0	0.47829690000000014
344	1	0	473	0.0	0.0
473	1	0	610	0.0	0.0
610	-1	0	617	0.0	0.0
617	1	0	754	0.0	0.0523347633027361
754	0	0	762	0.05814973700304011	0.12157665459056935
762	-1	0	761	0.0717897987691853	0.0717897987691853
761	1	0	890	0.0523347633027361	0.10941898913151243
890	0	0	890	0.0523347633027361	0.10941898913151243
890	-1	0	889	0.042391158275216244	0.07976644307687256
889	0	0	1017	0.03815204244769462	0.03815204244769462
1017	-1	0	1144	0.0	0.01824800363140075
1144	-1	0	1279	0.0	0.0
1279	1	0	1392	0.0	0.0
1392	1	0	1521	0.0	0.0
1521	-1	0	1656	0.0	0.0
1656	-1	0	1791	0.0	0.0
1791	-1	0	1910	0.0	0.0
1910	-1	0	1901	0.0	0.0
1901	-1	0	1764	0.0	0.0
1764	1	0	1637	0.0	0.0
1637	0	0	1501	0.0	0.0
1501	0	0	1365	0.0	0.0
1365	1	0	1230	0.0	0.0
1230	-1	0	1221	0.0	0.0
1221	0	0	1085	0.0	0.0
1085	-1	0	948	0.0	0.0
948	-1	0	819	0.0	0.0
819	1	0	700	0.0	0.0
700	0	0	572	0.0	0.0
572	1	0	445	0.0	0.0
445	-1	0	308	0.0	0.31381059609000017
308	-1	0	179	0.34867844010000015	0.34867844010000015
179	1	0	60	0.25418658283290013	0.31381059609000017
60	-1	0	59	0.25418658283290013	0.25418658283290013
59	-1	0	66	0.22876792454961012	0.25418658283290013
66	1	0	75	0.28242953648100017	0.28242953648100017
75	0	0	83	0.25418658283290013	0.25418658283290013
83	0	0	91	0.28242953648100017	0.28242953648100017
91	1	0	100	0.31381059609000017	0.31381059609000017
100	-1	0	99	0.28242953648100017	0.28242953648100017
99	-1	0	106	0.20589113209464913	0.20589113209464913
106	0	0	114	0.2058911320946491	0.28242953648100017
114	0	0	122	0.31381059609000017	0.31381059609000017
122	0	0	122	0.31381059609000017	0.31381059609000017
122	1	0	123	0.28242953648100017	0.28242953648100017
123	-1	0	122	0.31381059609000017	0.31381059609000017
122	1	0	123	0.28242953648100017	0.28242953648100017
123	0	0	123	0.28242953648100017	0.28242953648100017
123	1	0	124	0.25418658283290013	0.25418658283290013
124	0	0	124	0.25418658283290013	0.25418658283290013
124	1	0	125	0.28242953648100017	0.28242953648100017
125	0	0	117	0.31381059609000017	0.31381059609000017
117	-1	0	108	0.31381059609000017	0.31381059609000017
108	1	0	109	0.34867844010000015	0.34867844010000015
109	1	0	102	0.38742048900000015	0.38742048900000015
102	-1	0	93	0.31381059609000017	0.31381059609000017
93	-1	0	84	0.31381059609000017	0.31381059609000017
84	0	0	84	0.31381059609000017	0.31381059609000017
84	0	0	84	0.31381059609000017	0.31381059609000017
84	0	0	84	0.31381059609000017	0.31381059609000017
84	0	0	84	0.31381059609000017	0.31381059609000017
84	0	0	84	0.31381059609000017	0.31381059609000017
84	1	0	85	0.34867844010000015	0.34867844010000015
85	0	0	77	0.34867844010000015	0.34867844010000015
77	0	0	69	0.31381059609000017	0.31381059609000017
69	0	0	61	0.34867844010000015	0.34867844010000015
61	0	0	53	0.25418658283290013	0.25418658283290013
53	0	0	45	0.22876792454961012	0.22876792454961012
45	1	0	38	0.25418658283290013	0.25418658283290013
38	1	0	31	0.25418658283290013	0.25418658283290013
31	1	0	144	0.28242953648100017	0.28242953648100017
144	0	0	272	0.0	0.0
272	-1	0	407	0.0	0.2058911320946491
407	-1	0	526	0.0	0.2058911320946491
526	-1	0	517	0.0	0.25418658283290013
517	1	0	390	0.28242953648100017	0.28242953648100017
390	0	0	390	0.28242953648100017	0.28242953648100017
390	0	0	390	0.28242953648100017	0.28242953648100017
390	0	0	390	0.28242953648100017	0.28242953648100017
390	-1	0	389	0.25418658283290013	0.25418658283290013
389	1	0	262	0.28242953648100017	0.28242953648100017
262	-1	0	261	0.25418658283290013	0.25418658283290013
261	-1	0	132	0.28242953648100017	0.28242953648100017
132	-1	0	3	0.31381059609000017	0.31381059609000017
3	-1	0	10	0.34867844010000015	0.34867844010000015
10	-1	0	17	0.0	0.0
17	-1	0	152	0.0	0.43046721000000016
152	-1	0	287	0.0	0.0
287	-1	0	406	0.0	0.28242953648100017
406	1	0	399	0.31381059609000017	0.31381059609000017
399	-1	0	518	0.0	0.28242953648100017
518	1	0	519	0.31381059609000017	0.31381059609000017
519	0	0	647	0.28242953648100017	0.28242953648100017
647	-1	0	774	0.2058911320946491	0.2058911320946491
774	1	0	775	0.22876792454961012	0.22876792454961012
775	1	0	896	0.2058911320946491	0.2058911320946491
896	-1	0	1031	0.22876792454961012	0.25418658283290013
1031	-1	0	1158	0.28242953648100017	0.28242953648100017
1158	1	0	1159	0.22876792454961012	0.22876792454961012
1159	-1	0	1286	0.25418658283290013	0.25418658283290013
1286	0	0	1286	0.22876792454961012	0.25418658283290013
1286	0	0	1286	0.25418658283290013	0.25418658283290013
1286	1	0	1287	0.25418658283290013	0.25418658283290013
1287	0	0	1415	0.22876792454961012	0.22876792454961012
1415	1	0	1536	0.16677181699666577	0.16677181699666577
1536	1	0	1665	0.0	0.0
1665	0	0	1801	0.0	0.0
1801	0	0	1937	0.0	0.13508517176729928
1937	-1	0	1944	0.1500946352969992	0.1500946352969992
1944	0	0	1944	0.10941898913151243	0.1500946352969992
1944	1	0	1945	0.0	0.025031555049932444
1945	1	0	1954	0.0	0.0
1954	1	0	1963	0.0	0.0
1963	1	0	1844	0.0	0.0
1844	1	0	1717	0.0	0.0
1717	-1	0	1580	0.0	0.31381059609000017
1580	1	0	1453	0.34867844010000015	0.34867844010000015
1453	1	0	1318	0.0	0.0
1318	0	0	1310	0.0	0.0
1310	0	0	1302	0.0	0.0984770902183612
1302	-1	0	1293	0.0	0.25418658283290013
1293	-1	0	1156	0.0	0.34867844010000015
1156	1	0	1029	0.31381059609000017	0.31381059609000017
1029	-1	0	900	0.34867844010000015	0.34867844010000015
900	1	0	773	0.22876792454961012	0.22876792454961012
773	1	0	646	0.25418658283290013	0.25418658283290013
646	-1	0	645	0.22876792454961012	0.22876792454961012
645	1	0	518	0.22876792454961012	0.28242953648100017
518	1	0	519	0.31381059609000017	0.31381059609000017
519	-1	0	646	0.25418658283290013	0.25418658283290013
646	-1	0	645	0.22876792454961012	0.25418658283290013
645	-1	0	516	0.22876792454961012	0.22876792454961012
516	0	0	388	0.1853020188851842	0.2058911320946491
388	1	0	261	0.22876792454961012	0.25418658283290013
261	-1	0	132	0.28242953648100017	0.28242953648100017
132	-1	0	3	0.31381059609000017	0.31381059609000017
3	0	0	11	0.34867844010000015	0.34867844010000015
11	0	0	19	0.34867844010000015	0.34867844010000015
19	0	0	27	0.25418658283290013	0.25418658283290013
27	-1	0	34	0.28242953648100017	0.28242953648100017
34	1	0	43	0.31381059609000017	0.31381059609000017
43	0	0	51	0.34867844010000015	0.34867844010000015
51	-1	0	58	0.38742048900000015	0.38742048900000015
58	-1	0	65	0.43046721000000016	0.43046721000000016
65	0	0	201	0.0	0.0
201	1	0	338	0.0	0.0
338	-1	0	345	0.0	0.0
345	0	0	481	0.0	0.10941898913151243
481	-1	0	616	0.0	0.0
616	0	0	744	0.0	0.0
744	0	0	872	0.0	0.0
872	-1	0	1007	0.0	0.0
1007	-1	0	1126	0.0	0.0
1126	-1	0	1117	0.0	0.7290000000000001
1117	-1	0	980	0.0	0.0
980	0	0	852	0.0	0.0
852	-1	0	723	0.0	0.0
723	1	0	604	0.0	0.0
604	0	0	476	0.0	0.1500946352969992
476	-1	0	347	0.0	0.08862938119652508
347	-1	0	226	0.0984770902183612	0.22876792454961015
226	1	0	235	0.25418658283290013	0.25418658283290013
235	1	0	116	0.28242953648100017	0.28242953648100017
116	1	0	117	0.31381059609000017	0.31381059609000017
117	-1	0	108	0.31381059609000017	0.31381059609000017
108	0	0	108	0.31381059609000017	0.31381059609000017
108	1	0	109	0.34867844010000015	0.34867844010000015
109	-1	0	100	0.31381059609000017	0.31381059609000017
100	1	0	101	0.34867844010000015	0.34867844010000015
101	1	0	94	0.38742048900000015	0.38742048900000015
94	-1	0	85	0.34867844010000015	0.34867844010000015
85	-1	0	76	0.31381059609000017	0.31381059609000017
76	-1	0	75	0.28242953648100017	0.28242953648100017
75	0	0	83	0.25418658283290013	0.25418658283290013
83	0	0	91	0.28242953648100017	0.28242953648100017
91	-1	0	98	0.22876792454961012	0.22876792454961012
98	0	0	106	0.08862938119652508	0.25418658283290013
106	-1	0	113	0.1853020188851842	0.34867844010000015
113	1	0	250	0.2058911320946491	0.34867844010000015
250	0	0	250	0.1853020188851842	0.34867844010000015
250	1	0	251	0.25418658283290013	0.25418658283290013
251	0	0	123	0.28242953648100017	0.28242953648100017
123	1	0	124	0.25418658283290013	0.25418658283290013
124	-1	0	123	0.28242953648100017	0.28242953648100017
123	0	0	123	0.28242953648100017	0.28242953648100017
123	-1	0	122	0.31381059609000017	0.31381059609000017
122	-1	0	121	0.34867844010000015	0.34867844010000015
121	1	0	250	0.34867844010000015	0.34867844010000015
250	-1	0	249	0.38742048900000015	0.38742048900000015
249	0	0	377	0.38742048900000015	0.38742048900000015
377	0	0	505	0.13508517176729928	0.13508517176729928
505	0	0	633	0.0523347633027361	0.10941898913151242
633	-1	0	760	0.0	0.03815204244769462
760	-1	0	895	0.0	0.0
895	0	0	1015	0.0	0.0
1015	1	0	1128	0.0	0.0
1128	-1	0	1263	0.0	0.0
1263	0	0	1383	0.0	0.0
1383	1	0	1496	0.0	0.0
1496	-1	0	1631	0.0	0.0
1631	0	0	1751	0.0	0.0
1751	1	0	1864	0.0	0.0
1864	1	0	1993	0.0	0.0
1993	1	0	2002	0.0	0.0
2002	1	0	2011	0.0	0.0
2011	-1	0	1890	0.0	0.0
1890	0	0	1898	0.0	0.0
1898	1	0	1907	0.0	0.0
1907	1	0	1788	0.0	0.02781283894436938
1788	0	0	1660	0.0	0.0
1660	1	0	1533	0.0	0.0
1533	-1	0	1396	0.0	0.0
1396	0	0	1268	0.0	0.042391158275216244
1268	0	0	1140	0.04710128697246249	0.04710128697246249
1140	1	0	1013	0.0	0.0
1013	0	0	877	0.0	0.43046721000000016
877	1	0	742	0.0	0.0
742	1	0	735	0.0	0.7290000000000001
735	1	0	848	0.0	0.0
848	0	0	976	0.0	0.0
976	0	0	1104	0.0	0.0
1104	-1	0	1239	0.0	0.0
1239	1	0	1352	0.0	0.0
1352	0	0	1480	0.0	0.0
1480	1	0	1609	0.0	0.0
1609	0	0	1745	0.0	0.0
1745	0	0	1881	0.0	0.0
1881	0	0	2017	0.0	0.0
2017	1	0	2026	0.0	0.0
2026	1	0	2035	0.0	0.0
2035	1	0	1916	0.0	0.0
1916	1	0	1789	0.0	0.0
1789	1	0	1654	0.0	0.0
1654	0	0	1646	0.0	0.0
1646	1	0	1639	0.0	0.0
1639	-1	0	1758	0.0	0.0
1758	-1	0	1749	0.0	0.0
1749	0	0	1613	0.0	0.0
1613	1	0	1478	0.0	0.0
1478	0	0	1470	0.0	0.0
1470	1	0	1463	0.0	0.0
1463	-1	0	1582	0.0	0.0
1582	-1	0	1573	0.0	0.0
1573	1	0	1438	0.0	0.03433683820292516
1438	-1	0	1429	0.0	0.2058911320946491
1429	1	0	1294	0.22876792454961012	0.22876792454961012
1294	1	0	1287	0.0	0.25418658283290013
1287	-1	0	1414	0.28242953648100017	0.28242953648100017
1414	1	0	1415	0.22876792454961012	0.22876792454961012
1415	0	0	1543	0.2058911320946491	0.2058911320946491
1543	0	0	1671	0.1853020188851842	0.1853020188851842
1671	1	0	1792	0.1500946352969992	0.1500946352969992
1792	1	0	1921	0.12157665459056936	0.13508517176729928
1921	0	0	1929	0.12157665459056936	0.13508517176729928
1929	1	0	1938	0.0225283995449392	0.07976644307687257
1938	0	0	1946	0.08862938119652508	0.08862938119652508
1946	0	0	1954	0.0	0.0
1954	-1	0	1961	0.0	0.10941898913151243
1961	1	0	1970	0.0	0.0
1970	-1	0	1977	0.0	0.08862938119652508
1977	0	0	1985	0.0	0.07976644307687257
1985	0	0	1993	0.0	0.0
1993	0	0	2001	0.0	0.011972515182562033
2001	0	0	2009	0.0	0.0
2009	1	0	2018	0.0	0.0
2018	1	0	2027	0.0	0.0
2027	0	0	1907	0.0	0.025031555049932444
1907	0	0	1787	0.0	0.025031555049932444
1787	0	0	1659	0.0	0.030903154382632643
1659	0	0	1531	0.03433683820292516	0.03433683820292516
1531	0	0	1403	0.03815204244769462	0.03815204244769462
1403	1	0	1276	0.042391158275216244	0.07976644307687256
1276	1	0	1149	0.0	0.0
1149	0	0	1013	0.0	0.38742048900000015
1013	-1	0	876	0.0	0.0
876	0	0	748	0.0	0.0
748	0	0	620	0.0	0.06461081889226679
620	1	0	493	0.0	0.0
493	0	0	357	0.0	0.13508517176729928
357	1	0	222	0.0	0.43046721000000016
222	-1	0	213	0.2058911320946491	0.34867844010000015
213	-1	0	76	0.1853020188851842	0.31381059609000017
76	1	0	77	0.34867844010000015	0.34867844010000015
77	-1	0	68	0.28242953648100017	0.28242953648100017
68	0	0	68	0.22876792454961012	0.28242953648100017
68	0	0	68	0.28242953648100017	0.28242953648100017
68	-1	0	67	0.28242953648100017	0.28242953648100017
67	1	0	76	0.31381059609000017	0.31381059609000017
76	1	0	77	0.34867844010000015	0.34867844010000015
77	0	0	69	0.31381059609000017	0.31381059609000017
69	1	0	62	0.34867844010000015	0.38742048900000015
62	0	0	54	0.38742048900000015	0.38742048900000015
54	-1	0	45	0.22876792454961012	0.22876792454961012
45	1	0	38	0.25418658283290013	0.25418658283290013
38	-1	0	29	0.28242953648100017	0.28242953648100017
29	0	0	21	0.28242953648100017	0.28242953648100017
21	0	0	13	0.25418658283290013	0.25418658283290013
13	0	0	5	0.25418658283290013	0.25418658283290013
5	0	0	5	0.25418658283290013	0.25418658283290013
5	1	0	6	0.25418658283290013	0.25418658283290013
6	0	0	6	0.25418658283290013	0.25418658283290013
6	0	0	6	0.25418658283290013	0.25418658283290013
6	-1	0	5	0.25418658283290013	0.25418658283290013
5	0	0	5	0.25418658283290013	0.25418658283290013
5	0	0	5	0.25418658283290013	0.25418658283290013
5	-1	0	4	0.28242953648100017	0.28242953648100017
4	-1	0	3	0.31381059609000017	0.31381059609000017
3	-1	0	10	0.34867844010000015	0.34867844010000015
10	-1	0	17	0.0	0.38742048900000015
17	0	0	153	0.0	0.0
153	1	0	290	0.0	0.28242953648100017
290	0	0	298	0.0	0.47829690000000014
298	0	0	306	0.0	0.0
306	0	0	314	0.0	0.0
314	0	0	322	0.0	0.0
322	-1	0	329	0.0	0.0
329	0	0	465	0.0	0.0
465	1	0	602	0.0	0.0
602	0	0	610	0.0	0.0
610	-1	0	617	0.0	0.04710128697246249
617	1	0	754	0.0523347633027361	0.10941898913151242
754	1	0	763	0.0	0.16677181699666577
763	0	0	635	0.1500946352969992	0.1853020188851842
635	-1	0	506	0.1853020188851842	0.1853020188851842
506	0	0	506	0.1500946352969992	0.1853020188851842
506	1	0	507	0.2058911320946491	0.28242953648100017
507	-1	0	378	0.1853020188851842	0.34867844010000015
378	-1	0	377	0.38742048900000015	0.38742048900000015
377	-1	0	504	0.43046721000000016	0.43046721000000016
504	1	0	633	0.0523347633027361	0.10941898913151242
633	-1	0	760	0.03815204244769462	0.03815204244769462
760	0	0	888	0.0	0.0
888	1	0	1017	0.0	0.03815204244769462
1017	-1	0	1144	0.01824800363140075	0.01824800363140075
1144	0	0	1272	0.0	0.0
1272	0	0	1400	0.0	0.0225283995449392
1400	0	0	1528	0.0	0.0
1528	-1	0	1663	0.0	0.0
1663	1	0	1776	0.0	0.0
1776	0	0	1904	0.0	0.0
1904	-1	0	2039	0.0	0.0
2039	1	0	2024	0.0	0.0
2024	0	0	2024	0.0	0.0
2024	0	0	2024	0.0	0.0
2024	0	0	2024	0.0	0.0
2024	-1	0	2031	0.0	0.0
2031	1	0	2016	0.0	0.0
2016	1	0	2017	0.0	0.0
2017	1	0	2026	0.0	0.0
2026	1	0	2035	0.0	0.0
2035	-1	0	1914	0.0	0.0225283995449392
1914	1	0	1915	0.025031555049932444	0.025031555049932444
1915	-1	0	1786	0.0	0.0225283995449392
1786	1	0	1787	0.025031555049932444	0.02781283894436938
1787	0	0	1659	0.030903154382632643	0.030903154382632643
1659	1	0	1532	0.0	0.03433683820292516
1532	0	0	1404	0.03815204244769462	0.06461081889226677
1404	1	0	1277	0.0	0.042391158275216244
1277	-1	0	1140	0.04710128697246249	0.04710128697246249
1140	-1	0	1011	0.0523347633027361	0.0523347633027361
1011	1	0	892	0.05814973700304011	0.43046721000000016
126	-1	0	117	0.0	0.31381059609000017
117	0	0	109	0.34867844010000015	0.34867844010000015
109	1	0	102	0.38742048900000015	0.38742048900000015
102	1	0	95	0.43046721000000016	0.43046721000000016
95	0	0	215	0.47829690000000014	0.47829690000000014
215	1	0	328	0.0	0.5314410000000002
328	-1	0	463	0.5904900000000002	0.5904900000000002
463	1	0	576	0.0	0.6561000000000001
576	0	0	704	0.7290000000000001	0.7290000000000001
704	1	0	833	0.0	0.0
833	0	0	969	0.0	0.0
969	0	0	1105	0.0	0.0
1105	0	0	1241	0.0	0.0
1241	0	0	1377	0.0	0.0
1377	0	0	1513	0.0	0.0
1513	1	0	1650	0.0	0.025031555049932444
1650	0	0	1658	0.02781283894436938	0.02781283894436938
1658	-1	0	1657	0.0	0.0
1657	-1	0	1784	0.0	0.0
1784	-1	0	1919	0.0	0.0
1919	-1	0	2038	0.0	0.0
2038	1	0	2031	0.0	0.0
2031	0	0	2023	0.0	0.013302794647291147
2023	0	0	2015	0.014780882941434608	0.07976644307687257
2015	1	0	2000	0.0	0.07976644307687257
2000	0	0	2000	0.0	0.07976644307687257
2000	1	0	2001	0.0	0.011972515182562033
2001	0	0	2009	0.0	0.0
2009	0	0	2017	0.0	0.0
2017	0	0	2025	0.0	0.0
2025	-1	0	2032	0.0	0.0
2032	-1	0	2039	0.0	0.0
2039	1	0	2024	0.0	0.0
2024	-1	0	2031	0.0	0.011972515182562033
2031	1	0	2016	0.0	0.0
2016	1	0	2017	0.0	0.0
2017	1	0	2026	0.0	0.0
2026	1	0	2035	0.0	0.020275559590445278
2035	1	0	1916	0.0	0.0
1916	0	0	1788	0.0	0.02781283894436938
1788	-1	0	1659	0.030903154382632643	0.030903154382632643
1659	1	0	1532	0.03433683820292516	0.058149737003040096
1532	0	0	1404	0.06461081889226677	0.06461081889226677
1404	-1	0	1275	0.0717897987691853	0.09847709021836118
1275	-1	0	1146	0.07976644307687256	0.07976644307687256
1146	1	0	1147	0.08862938119652507	0.10941898913151242
1147	-1	0	1018	0.08862938119652508	0.08862938119652508
1018	0	0	1018	0.08862938119652507	0.08862938119652508
1018	-1	0	1017	0.03815204244769462	0.03815204244769462
1017	1	0	1146	0.042391158275216244	0.09847709021836118
1146	1	0	1147	0.10941898913151242	0.10941898913151242
1147	-1	0	1018	0.08862938119652508	0.08862938119652508
1018	0	0	1018	0.08862938119652508	0.08862938119652508
1018	0	0	1018	0.08862938119652508	0.08862938119652508
1018	1	0	1019	0.0984770902183612	0.13508517176729928
1019	-1	0	890	0.10941898913151243	0.10941898913151243
890	-1	0	889	0.07976644307687256	0.07976644307687256
889	-1	0	1016	0.0	0.0
1016	1	0	1145	0.0	0.02781283894436938
1145	0	0	1273	0.030903154382632643	0.030903154382632643
1273	-1	0	1400	0.0225283995449392	0.0225283995449392
1400	0	0	1528	0.0	0.0
1528	-1	0	1663	0.0	0.0
1663	-1	0	1782	0.0	0.0
1782	1	0	1775	0.0	0.0
1775	0	0	1895	0.0	0.0
1895	-1	0	2014	0.0	0.0
2014	-1	0	2005	0.0	0.0
2005	1	0	1870	0.0	0.0
1870	-1	0	1861	0.0	0.0
1861	1	0	1726	0.0	0.0
1726	-1	0	1717	0.0	0.28242953648100017
1717	0	0	1581	0.0	0.1853020188851842
1581	1	0	1446	0.2058911320946491	0.2058911320946491
1446	1	0	1439	0.0	0.0
1439	0	0	1559	0.0	0.0
1559	-1	0	1678	0.0	0.22876792454961012
1678	-1	0	1669	0.25418658283290013	0.28242953648100017
1669	1	0	1542	0.25418658283290013	0.25418658283290013
1542	1	0	1543	0.20589113209464913	0.2058911320946491
1543	-1	0	1670	0.22876792454961012	0.25418658283290013
1670	-1	0	1669	0.28242953648100017	0.28242953648100017
1669	1	0	1542	0.25418658283290013	0.25418658283290013
1542	-1	0	1541	0.28242953648100017	0.28242953648100017
1541	1	0	1414	0.28242953648100017	0.28242953648100017
1414	0	0	1414	0.28242953648100017	0.28242953648100017
