curr_state	curr_action	next_reward	next_state	old_value	new_value
477	-1	0	340	0.0	0.0
340	-1	0	211	0.0	0.0
211	0	0	91	0.0	0.0
91	-1	0	98	0.0	0.0
98	1	0	107	0.0	0.0
107	-1	0	114	0.0	0.0006741886027514492
114	1	0	123	0.0014193444268451561	0.008851591636178945
123	-1	0	122	0.017140882995276562	0.0291017417034165
122	-1	0	121	0.04322378990690151	0.07278623412034776
121	-1	0	248	0.0	0.0009069764654982001
248	1	0	377	0.0019094241378909476	0.08999330907708059
377	-1	0	504	0.1874496779118634	0.31111431853188054
504	1	0	633	0.45766206226515543	0.47211732333681133
633	-1	0	760	0.5121816677983866	0.5293779881051164
760	-1	0	895	0.5753413772756275	0.6072455259019671
895	0	0	1015	0.6727891310824283	0.6946145455309221
1015	1	0	1128	0.0	0.0
1128	-1	0	1263	0.0	0.0
1263	-1	0	1382	0.0	0.0
1382	-1	0	1373	0.0	0.0
1373	-1	0	1236	0.0	0.0
1236	-1	0	1107	0.0	0.0
1107	-1	0	986	0.0	0.0
986	-1	0	993	0.0	0.0
993	-1	0	1128	0.0	0.0
1128	-1	0	1263	0.0	0.0
1263	-1	0	1382	0.0	0.0
1382	-1	0	1373	0.0	0.0
1373	1	0	1238	0.0	0.0
1238	1	0	1231	0.0	0.1599257601725666
1231	0	0	1351	0.3366858108896139	0.37788767465678985
1351	-1	0	1470	0.4411468825515429	0.4653965488285528
1470	-1	0	1461	0.5154170685321713	0.5703125813404459
1461	-1	0	1324	0.6581137833144428	0.6946979709594586
1324	0	0	1196	0.7697706932678678	0.7836299944769716
1196	-1	0	1067	0.8394624165116582	0.8469005042529951
1067	-1	0	946	0.8993037810466653	0.9009018897521925
946	-1	0	953	0.949999998376547	0.9499999991882667
953	0	0	1089	0.0016325576378967597	0.0025395341033949597
1089	-1	0	1224	0.0036279058619928	0.004964502758516464
1224	0	0	1352	0.006632736478989608	0.018856068902679466
1352	-1	0	1487	0.03271515929091508	0.08090407517807141
1487	-1	0	1606	0.13588735901602922	0.199489955244243
1606	-1	0	1597	0.276939527865744	0.35911995215871506
1597	0	0	1461	0.4645267120544065	0.562244892232946
1461	-1	0	1324	0.6946979709594586	0.7195732328562907
1324	0	0	1196	0.7836299944769716	0.7940927367586584
1196	-1	0	1067	0.8469005042529951	0.851378649758789
1067	0	0	947	0.0	0.0
947	0	0	827	0.0	0.0
827	1	0	708	0.0	0.0
708	-1	0	579	0.0	0.0006849115441984048
579	1	0	460	0.0	0.0
460	-1	0	331	0.0	0.0
331	1	0	212	0.0	0.0
212	-1	0	83	0.0	0.0
83	-1	0	90	0.0	0.0
90	1	0	99	0.0	0.0
99	-1	0	106	0.0	0.0
106	-1	0	113	0.0	0.0
113	0	0	249	0.0	0.08926180563751362
249	-1	0	376	0.18791959081581816	0.24581172790632155
376	0	0	504	0.3196882789440263	0.38409986805699853
504	1	0	633	0.47211732333681133	0.4875132060183359
633	1	0	762	0.0	0.0
762	1	0	763	0.0	0.0
763	-1	0	634	0.0	0.09484498044307385
634	1	0	635	0.0	0.006283646325029718
635	-1	0	506	0.013228729105325722	0.028370950723836188
506	0	0	506	0.0	0.021756586171173327
506	-1	0	505	0.04580333930773332	0.06817069567301404
505	1	0	634	0.0018272001319530602	0.09575858050905038
634	-1	0	633	0.1996736430380502	0.3512913658689554
633	1	0	762	0.0	0.0
762	-1	0	761	0.0	0.012848101980469939
761	-1	0	888	0.027048635748357766	0.09047930625704405
888	0	0	1016	0.007238995772771219	0.014524981280185846
1016	0	0	1144	0.022958912408000503	0.03183387683016481
1144	0	0	1272	0.042851411844556965	0.07176422784905409
1272	-1	0	1407	0.10597583563531707	0.18187498305723837
1407	-1	0	1526	0.2713411899780628	0.32504850487814874
1526	-1	0	1517	0.39869033660866815	0.5056488880344913
1517	-1	0	1380	0.6448499362740152	0.6984359674012759
1380	0	0	1252	0.0	0.0
1252	-1	0	1123	0.0	0.0
1123	0	0	1003	0.0	0.0
1003	-1	0	882	0.0	0.0
882	-1	0	889	0.0	0.003640789050423172
889	1	0	1018	0.0	0.0
1018	-1	0	1017	0.0	0.0006813172492019972
1017	-1	0	1144	0.001434352103583152	0.034805184280092265
1144	0	0	1272	0.07176422784905409	0.12227273087671527
1272	0	0	1400	0.0	0.005410510890725381
1400	-1	0	1535	0.011390549243632381	0.03367352532650368
1535	-1	0	1654	0.058901580430921044	0.1257879083913771
1654	1	0	1647	0.0	0.0
1647	0	0	1767	0.0	0.0
1767	-1	0	1886	0.0	0.0
1886	-1	0	1877	0.0	0.0
1877	-1	0	1740	0.0	0.0
1740	-1	0	1611	0.0	0.0
1611	-1	0	1490	0.0	0.0
1490	-1	0	1497	0.0	0.0
1497	0	0	1633	0.0	0.0
1633	-1	0	1768	0.0	0.0
1768	-1	0	1903	0.0	0.0
1903	0	0	2023	0.0	0.0
2023	-1	0	2014	0.0	0.0
2014	-1	0	2005	0.0	0.0
2005	-1	0	1868	0.0	0.0
1868	-1	0	1739	0.0	0.0
1739	-1	0	1618	0.0	0.0
1618	0	0	1626	0.0	0.0
1626	-1	0	1633	0.0	0.0
1633	-1	0	1768	0.0	0.0
1768	-1	0	1903	0.0	0.0
1903	-1	0	2022	0.0	0.0
2022	-1	0	2013	0.0	0.0
2013	-1	0	1876	0.0	0.0
1876	-1	0	1747	0.0	0.0
1747	-1	0	1626	0.0	0.0
1626	1	0	1635	0.0	0.0
1635	-1	0	1514	0.0	0.0
1514	1	0	1523	0.0	0.0
1523	-1	0	1402	0.0	0.0
1402	-1	0	1401	0.0	0.0
1401	-1	0	1528	0.0	0.0
1528	-1	0	1663	0.0	0.0
1663	-1	0	1782	0.0	0.0
1782	-1	0	1773	0.0	0.0
1773	1	0	1638	0.0	0.0
1638	-1	0	1629	0.0	0.0026494401913319367
1629	1	0	1494	0.005577768823856709	0.051666478398897604
1494	-1	0	1485	0.1029001978673037	0.14554329339486602
1485	1	0	1350	0.19809093570781933	0.3151529291928169
1350	1	0	1343	0.0	0.0
1343	1	0	1456	0.0	0.0
1456	-1	0	1591	0.0	0.0
1591	-1	0	1710	0.0	0.0007284670066069634
1710	0	0	1702	0.0	0.0
1702	-1	0	1693	0.0	0.0006977534853889559
1693	1	0	1558	0.0	0.0
1558	-1	0	1549	0.0	0.0014689547060820125
1549	-1	0	1412	0.0030925362233305527	0.21348866045245038
1412	1	0	1285	0.005454192393879882	0.045915683565846376
1285	-1	0	1156	0.09092334182927671	0.335963528128066
1156	-1	0	1027	0.6115828572914266	0.6207509924548285
1027	-1	0	906	0.6630727659139266	0.6732830728480693
906	0	0	914	0.7194667155602232	0.7247894776022252
914	-1	0	921	0.00019782891111758174	0.0005934867333527451
921	-1	0	1056	0.0010412047953556932	0.0018741686316402478
1056	-1	0	1191	0.002849613124131371	0.005480025238714175
1191	-1	0	1310	0.008537302477154715	0.010729312572640386
1310	0	0	1302	0.013601392282237956	0.05681472388382504
1302	-1	0	1293	0.10529268998464433	0.21122349772903404
1293	-1	0	1156	0.3338466373404461	0.4617800400862666
1156	-1	0	1027	0.6207509924548285	0.6301849558302471
1027	-1	0	906	0.6732830728480693	0.6809165382850917
906	0	0	914	0.7247894776022252	0.7274508586232262
914	0	0	922	0.0	0.0
922	1	0	931	0.0	0.2417397404313087
931	-1	0	810	0.508925769329071	0.6580011095282563
810	-1	0	817	0.8495541576078335	0.8724960934763667
817	0	0	953	0.9425663466788421	0.9462831733394143
953	-1	1	1088	0.9999999999999858	0.9999999999999929
2044	-1	0	1915	0.0	0.0
1915	0	0	1787	0.0	0.0
1787	-1	0	1658	0.0	0.0
1658	-1	0	1657	0.0	0.0
1657	1	0	1786	0.0	0.0
1786	1	0	1787	0.0	0.0
1787	-1	0	1658	0.0	0.0
1658	-1	0	1657	0.0	0.0
1657	-1	0	1784	0.0	0.0
1784	-1	0	1919	0.0	0.0
1919	-1	0	2038	0.0	0.0
2038	-1	0	2029	0.0	0.0
2029	-1	0	1892	0.0	0.0
1892	0	0	1764	0.0	0.0
1764	0	0	1636	0.0	0.0
1636	-1	0	1507	0.0	0.0
1507	-1	0	1386	0.0	0.0
1386	-1	0	1393	0.0	0.0
1393	-1	0	1528	0.0	0.0
1528	-1	0	1663	0.0	0.0
1663	-1	0	1782	0.0	0.0
1782	-1	0	1773	0.0	0.0
1773	-1	0	1636	0.0	0.0
1636	-1	0	1507	0.0	0.0
1507	-1	0	1386	0.0	0.0
1386	1	0	1395	0.0	0.0
1395	-1	0	1274	0.0	0.0
1274	-1	0	1273	0.0	0.0017133284487297039
1273	-1	0	1400	0.003607007260483587	0.01779842816033104
1400	-1	0	1535	0.03367352532650368	0.07658601914915597
1535	-1	0	1654	0.1257879083913771	0.1592310723716051
1654	1	0	1647	0.0	0.0
1647	-1	0	1766	0.0	0.0
1766	-1	0	1757	0.0	0.0
1757	1	0	1622	0.0	0.015064784245812991
1622	-1	0	1613	0.03171533525434314	0.04603430803355424
1613	0	0	1477	0.0635297692765951	0.2000610760082058
1477	1	0	1342	0.35430777130507	0.43661145776291155
1342	0	0	1334	0.15765988732401195	0.29432323523148574
1334	-1	0	1325	0.4536700875146942	0.5293349410118321
1325	1	0	1190	0.0	0.0
1190	0	0	1182	0.0	0.0
1182	-1	0	1173	0.0	0.0012367860893157273
1173	-1	0	1036	0.00260376018803311	0.0043542939288246305
1036	1	0	909	0.006426134389069632	0.020540279265992778
909	-1	0	772	0.03647834120306939	0.08995119291700787
772	-1	0	643	0.1509726785588909	0.20528618208678112
643	-1	0	522	0.27326282696281196	0.3779032527195647
522	1	0	531	0.5079407141855974	0.5738842918866123
531	0	0	411	0.07081755845557258	0.10622633768335887
411	-1	0	290	0.14908959674857386	0.2691683913219174
290	0	0	298	0.0	0.012911452932413307
298	-1	0	305	0.0271820061735017	0.07039070626754482
305	0	0	441	0.0	0.0
441	-1	0	576	0.0	0.0
576	-1	0	711	0.0	0.2143435151682897
711	1	0	824	0.45124950561745203	0.6768747373589475
824	-1	0	959	0.0	0.0
959	0	0	1079	0.0	0.0
1079	-1	0	1198	0.0	0.10202299739539222
1198	0	0	1190	0.0	0.0
1190	-1	0	1181	0.0	0.01285701575312126
1181	-1	0	1044	0.02706740158551844	0.03712942212756685
1044	0	0	916	0.049675202810121326	0.20294348015901115
916	0	0	788	0.3749597447451589	0.4309495506886696
788	0	0	660	0.5125677438233476	0.548460002559015
660	-1	0	531	0.6151076434680867	0.627467756527857
531	0	0	411	0.10622633768335887	0.18096815471959019
411	-1	0	290	0.2691683913219174	0.3292077886085892
290	-1	0	297	0.4097338798897484	0.5277709710348506
297	-1	0	432	0.6797979601894241	0.7238635352020348
432	1	0	561	0.8083464318048901	0.8114184166937377
561	-1	0	696	0.857358317455353	0.8573663930694769
696	0	0	824	0.9024994407195799	0.9024997049100114
824	1	0	953	0.9499999674741506	0.9499999837370718
953	-1	1	1088	0.9999999999999929	0.9999999999999964
2044	-1	0	1915	0.0	0.0
1915	1	0	1788	0.0	0.0
1788	-1	0	1659	0.0	0.0
1659	-1	0	1530	0.0	0.0
1530	-1	0	1529	0.0	0.0
1529	1	0	1658	0.0	0.0
1658	-1	0	1657	0.0	0.0
1657	1	0	1786	0.0	0.0
1786	-1	0	1785	0.0	0.0
1785	0	0	1913	0.0	0.0
1913	0	0	2041	0.0	0.0
2041	-1	0	2040	0.0	0.0
2040	1	0	2041	0.0	0.0
2041	-1	0	2040	0.0	0.0
2040	-1	0	2047	0.0	0.0
2047	-1	0	2038	0.0	0.0
2038	-1	0	2029	0.0	0.0
2029	1	0	1894	0.0	0.0
1894	-1	0	1885	0.0	0.0
1885	1	0	1750	0.0	0.0024119041741780386
1750	-1	0	1741	0.0050776929982695555	0.007616539497404333
1741	1	0	1606	0.01068987999635696	0.17592691727356813
1606	1	0	1599	0.0	0.0
1599	0	0	1719	0.0	0.0
1719	-1	0	1838	0.0	0.0
1838	-1	0	1829	0.0	0.0
1829	0	0	1693	0.0	0.0006977534853889559
1693	-1	0	1556	0.0014689547060820125	0.0333166690308008
1556	1	0	1429	0.06859408774265219	0.1401915264092256
1429	-1	0	1292	0.22293575271136737	0.29717686111141356
1292	0	0	1164	0.3909662836962734	0.49103526241061757
1164	-1	0	1035	0.6222149906578545	0.6465193092775341
1035	-1	0	914	0.7061301346286459	0.7181211871364366
914	1	0	923	0.7685391996255024	0.7709443490861254
923	-1	0	802	0.8140521037334195	0.81423394994868
802	-1	0	809	0.8572797854357269	0.8573247812460721
809	1	0	946	0.9024945021646499	0.9024972506967517
946	-1	0	953	0.9499999991882667	0.9499999995941317
953	-1	1	1088	0.9999999999999964	0.9999999999999982
67	-1	0	74	0.0	0.0
74	-1	0	81	0.0	0.0
81	-1	0	216	0.0	0.0
216	0	0	344	0.0	0.0019436145447921742
344	0	0	472	0.0	0.0
472	-1	0	607	0.0	0.0
607	-1	0	726	0.0	0.0
726	0	0	718	0.0	0.0
718	0	0	710	0.0	0.0
710	-1	0	701	0.0	0.0
701	-1	0	564	0.0	0.0
564	1	0	437	0.0	0.0
437	-1	0	300	0.0	0.0
300	-1	0	171	0.0	0.0
171	1	0	52	0.0	0.02769397307494759
52	-1	0	51	0.05830310121041598	0.08867145290349646
51	-1	0	58	0.125305057470081	0.15852343331059063
58	1	0	67	0.0	0.0
67	-1	0	74	0.0	0.0
74	1	0	83	0.0	0.0
83	0	0	91	0.0	0.0
91	-1	0	98	0.0	0.0
98	-1	0	105	0.0	0.0
105	-1	0	240	0.0	0.0
240	-1	0	375	0.0	0.0
375	1	0	488	0.0	0.0
488	-1	0	623	0.0	0.008614358093261715
623	1	0	736	0.018135490722656245	0.26303097774305606
736	-1	0	871	0.5346594365931114	0.6273982291151767
871	-1	0	990	0.7580389701444654	0.7936763282190076
990	0	0	982	0.8729617750458418	0.8877308043115771
982	-1	0	973	0.0009232169087762829	0.0021541727871446596
973	-1	0	836	0.0035632933321189863	0.0042111648470497115
836	-1	0	707	0.005114775117874143	0.07248695260313784
707	-1	0	586	0.1472201369351595	0.2923903503791522
586	1	0	595	0.0	0.0
595	-1	0	474	0.0	0.000494714435726291
474	-1	0	481	0.0010415040752132442	0.00386224427891578
481	1	0	618	0.007034720508019281	0.009455760682857086
618	0	0	626	0.0007308800527812241	0.09421374881936381
626	-1	0	633	0.19757538693257515	0.3502422378162178
633	0	0	761	0.0	0.04297767047209592
761	-1	0	888	0.09047930625704405	0.12219464151138718
888	-1	0	1023	0.1620105018586635	0.20079754650254242
1023	-1	0	1142	0.2521943064699172	0.30062763752031313
1142	-1	0	1133	0.36743259849548326	0.40427031402587876
1133	1	0	998	0.46432424163818353	0.5565381050642579
998	0	0	990	0.6828968089371918	0.7631205365165951
990	0	0	982	0.8877308043115771	0.8951153189444447
982	1	0	975	0.9499998248182236	0.9499999119667335
975	1	1	1088	0.9999999990686774	0.9999999995343387
1926	-1	0	1925	0.0009839414383805197	0.02054161685265203
1925	-1	0	1796	0.04220978133360373	0.06246537517990872
1796	1	0	1669	0.08707470423811971	0.15718535472879308
1669	0	0	1541	0.23925895286259624	0.26883751509512455
1541	-1	0	1412	0.31412218666068714	0.3690034856711287
1412	-1	0	1283	0.44619451019112655	0.4770772463636668
1283	0	0	1163	0.05250902726480066	0.07450122829897253
1163	1	0	1044	0.003471680250710813	0.0981339932008857
1044	0	0	916	0.20294348015901115	0.3061727766566236
916	1	0	789	0.0	0.0
789	1	0	654	0.0	0.0
654	-1	0	645	0.0	0.0
645	-1	0	516	0.0	0.0
516	-1	0	387	0.0	0.0
387	-1	0	266	0.0	0.0
266	-1	0	273	0.0	0.0
273	-1	0	408	0.0	0.0
408	-1	0	543	0.0	0.0
543	-1	0	662	0.0	0.0
662	0	0	654	0.0	0.0
654	-1	0	645	0.0	0.0
645	-1	0	516	0.0	0.0
516	1	0	389	0.0	0.0
389	-1	0	260	0.0	0.006087205631816461
260	-1	0	131	0.01281516975119255	0.01969160230061294
131	1	0	12	0.0	0.004066181083393278
12	-1	0	11	0.008560381228196376	0.01685279213704101
11	0	0	19	0.0	0.021002900465963918
19	0	0	27	0.0	0.0
27	-1	0	34	0.0	0.0
34	1	0	43	0.0	0.0340281621823773
43	0	0	51	0.0716382361734259	0.1111177489092435
51	-1	0	58	0.15852343331059063	0.17513262123084544
58	1	0	67	0.0	0.0
67	-1	0	74	0.0	0.0
74	-1	0	81	0.0	0.0
81	-1	0	216	0.0	0.0009232169087762828
216	0	0	344	0.0019436145447921742	0.002915421817188261
344	0	0	472	0.0	0.0
472	0	0	600	0.0	0.0
600	-1	0	735	0.0	0.0
735	-1	0	854	0.0	0.0
854	1	0	847	0.0	0.0
847	0	0	967	0.0	0.012800027449054107
967	1	0	1080	0.026947426208534964	0.03852737841979263
1080	-1	0	1215	0.05274455855900032	0.08321627957378522
1215	0	0	1335	0.0	0.0
1335	1	0	1448	0.0	0.0
1448	-1	0	1583	0.0	0.0
1583	1	0	1696	0.0	0.0
1696	-1	0	1831	0.0	0.0
1831	-1	0	1950	0.0	0.0
1950	-1	0	1941	0.0	0.0
1941	-1	0	1804	0.0	0.0
1804	-1	0	1675	0.0	0.0013955069707779118
1675	1	0	1556	0.002937909412164025	0.06805992975046418
1556	1	0	1429	0.1401915264092256	0.21125477223253425
1429	-1	0	1292	0.29717686111141356	0.3818301802007501
1292	0	0	1164	0.49103526241061757	0.5526143031121374
1164	-1	0	1035	0.6465193092775341	0.6643672185285744
1035	-1	0	914	0.7181211871364366	0.7252591593841278
914	-1	0	921	0.0005934867333527451	0.0011869734667054902
921	1	0	1058	0.0	0.0
1058	1	0	1067	0.0	0.42792839763229146
1067	-1	0	946	0.9009018897521925	0.9017009446833089
946	-1	0	953	0.9499999995941317	0.949999999797065
953	-1	1	1088	0.9999999999999982	0.9999999999999991
126	-1	0	117	0.0	0.0
117	1	0	110	0.0	0.0
110	-1	0	101	0.0	0.0
101	-1	0	92	0.0	0.0
92	1	0	93	0.0	0.0
93	-1	0	84	0.0	0.0
84	-1	0	83	0.0	0.0
83	-1	0	90	0.0	0.0
90	-1	0	97	0.0	0.0
97	-1	0	232	0.0	0.004443411689635357
232	1	0	361	0.00935455092554812	0.02051139210625041
361	-1	0	496	0.033334982407318636	0.07522797068266213
496	1	0	625	0.12328521995579537	0.2335396648751657
625	-1	0	760	0.36188853662582743	0.4693858931163481
760	-1	0	895	0.6072455259019671	0.6335646720781716
895	1	0	1008	0.0	0.0
1008	-1	0	1143	0.0	0.0819979912040606
1143	1	0	1256	0.0	0.0
1256	-1	0	1391	0.0	0.0
1391	-1	0	1510	0.0	0.0
1510	0	0	1502	0.0	0.0
1502	-1	0	1493	0.0	0.032545800245063906
1493	1	0	1358	0.06851747420013454	0.13981088894852517
1358	0	0	1350	0.2222150565230693	0.32721498960044193
1350	1	0	1343	0.0	0.0
1343	1	0	1456	0.0	0.0
1456	-1	0	1591	0.0	0.00034602182813830756
1591	-1	0	1710	0.0007284670066069634	0.001092700509910445
1710	-1	0	1701	0.001533614750751502	0.004914163394881156
1701	1	0	1566	0.008731275830537694	0.010556077762317565
1566	-1	0	1557	0.013032504941155197	0.017991069299242813
1557	0	0	1421	0.0	0.06835061345184024
1421	-1	0	1284	0.14389602831966367	0.3181518430581538
1284	0	0	1156	0.5183238503122569	0.5584997791754958
1156	-1	0	1027	0.6301849558302471	0.6385278336005421
1027	0	0	907	0.0036544002639061195	0.034425961508882316
907	1	0	788	0.06862897131985107	0.29483298687545767
788	0	0	660	0.548460002559015	0.5722771856302395
660	-1	0	531	0.627467756527857	0.6336478130577421
531	-1	0	410	0.673503020618555	0.678769350293728
410	1	0	419	0.0	0.0
419	-1	0	298	0.0	0.033435585477083786
298	-1	0	305	0.07039070626754482	0.09199505631456636
305	1	0	442	0.11957832248588202	0.1507548456514528
442	0	0	450	0.19150670401791958	0.26011595113618474
450	-1	0	457	0.34602652447836835	0.4448910141649068
457	0	0	593	0.5723742145804687	0.6257347561184315
593	1	0	730	0.0	0.0
730	-1	0	737	0.0	0.0
737	-1	0	872	0.0	0.07757408928775786
872	-1	0	1007	0.1633138721847534	0.37516311338294295
1007	-1	0	1126	0.6179077416643499	0.7156642405764678
1126	0	0	1118	0.0	0.000277734420056865
1118	1	0	1111	0.0	0.02279672585681436
1111	0	0	1231	0.047993107066977604	0.20349319899546395
1231	0	0	1351	0.37788767465678985	0.4100071980219575
1351	-1	0	1470	0.4653965488285528	0.5035967505509882
1470	-1	0	1461	0.5703125813404459	0.626953576276961
1461	-1	0	1324	0.7195732328562907	0.7369806663885081
1324	0	0	1196	0.7940927367586584	0.801451227014754
1196	-1	0	1067	0.851378649758789	0.8539972736039662
1067	-1	0	946	0.9017009446833089	0.9021004722452602
946	-1	0	953	0.949999999797065	0.949999999898532
953	0	0	1089	0.0025395341033949597	0.0036279058619928003
1089	0	0	1225	0.0	0.0
1225	-1	0	1360	0.0	0.0
1360	-1	0	1495	0.0	0.0
1495	-1	0	1614	0.0	0.0
1614	-1	0	1605	0.0	0.0
1605	0	0	1469	0.0	0.0
1469	0	0	1333	0.0	0.33323089518987187
1333	-1	0	1196	0.7015387267155198	0.7564180683196438
1196	0	0	1068	0.04630720176517289	0.12577094842477837
1068	1	0	941	0.21603652114145672	0.29229656214034055
941	-1	0	804	0.3879543190939204	0.43148949256151825
804	1	0	677	0.0	0.0003215643832220889
677	-1	0	540	0.0	0.009539908057354923
540	-1	0	411	0.02008401696285247	0.1664157080705061
411	-1	0	290	0.3292077886085892	0.4152951055458486
290	-1	0	297	0.5277709710348506	0.6077206647383918
297	-1	0	432	0.7238635352020348	0.7473555155305428
432	1	0	561	0.8114184166937377	0.8129582450548704
561	-1	0	696	0.8573663930694769	0.8573705563669939
696	1	0	825	0.0	0.0006784093779607524
825	-1	0	960	0.0014282302693910576	0.003570575673477644
960	-1	0	1095	0.0060136011342781385	0.018390819290611156
1095	0	0	1215	0.032387407838888604	0.07303770421372936
1215	1	0	1328	0.0	0.0
1328	-1	0	1463	0.0	0.0
1463	0	0	1583	0.0	0.0
1583	-1	0	1702	0.0	0.000331432905559754
1702	-1	0	1693	0.0006977534853889559	0.016174294532324857
1693	-1	0	1556	0.0333166690308008	0.11700435132585417
1556	-1	0	1427	0.0	0.0
1427	-1	0	1306	0.0	0.0
1306	1	0	1315	0.0	0.0
1315	-1	0	1194	0.0	0.0
1194	-1	0	1201	0.0	0.0
1201	0	0	1337	0.0	0.0
1337	-1	0	1472	0.0	0.0
1472	-1	0	1607	0.0	0.0
1607	-1	0	1726	0.0	0.0
1726	1	0	1719	0.0	0.0
1719	0	0	1839	0.0	0.0
1839	-1	0	1958	0.0	0.0
1958	0	0	1950	0.0	0.0
1950	0	0	1942	0.0	0.0
1942	-1	0	1933	0.0	0.0
1933	-1	0	1796	0.0	0.07466304349617671
1796	1	0	1669	0.15718535472879308	0.2062904970345807
1669	0	0	1541	0.26883751509512455	0.3096954132413484
1541	-1	0	1412	0.3690034856711287	0.41111343485830604
1412	-1	0	1283	0.4770772463636668	0.4925186144499369
1283	1	0	1164	0.5346947184591653	0.5829217880306554
1164	-1	0	1035	0.6643672185285744	0.6766817099717479
1035	-1	0	914	0.7252591593841278	0.7288281455079735
914	-1	0	921	0.0011869734667054902	0.0014837168333818628
921	-1	0	1056	0.0018741686316402478	0.003540096304209357
1056	-1	0	1191	0.005480025238714175	0.007836436091361271
1191	-1	0	1310	0.010729312572640386	0.03235165013113708
1310	0	0	1302	0.05681472388382504	0.12873852336320368
1302	-1	0	1293	0.21122349772903404	0.3249572679054936
1293	-1	0	1156	0.4617800400862666	0.5341907410033908
1156	-1	0	1027	0.6385278336005421	0.6426992724856896
1027	-1	0	906	0.6809165382850917	0.6859974269885782
906	1	0	915	0.0	0.04571618207586924
915	-1	0	794	0.09624459384393526	0.24061148460983817
794	-1	0	801	0.405240395132359	0.5572055433069936
801	1	0	938	0.7464954647175035	0.8016703467385489
938	0	0	946	0.9019423460627309	0.9022211729831682
946	-1	0	953	0.949999999898532	0.9499999999492655
953	-1	1	1088	0.9999999999999991	0.9999999999999996
1148	0	0	1020	0.0	0.0
1020	0	0	892	0.0	0.0
892	1	0	765	0.0	0.0
765	-1	0	628	0.0	0.0
628	-1	0	499	0.0	0.0
499	-1	0	378	0.0	0.0
378	-1	0	377	0.0	0.14777930130264325
377	1	0	506	0.0	0.032381080444681666
506	-1	0	505	0.06817069567301404	0.07957067357830594
505	1	0	634	0.09575858050905038	0.214742689042279
634	-1	0	633	0.3512913658689554	0.42710022728440794
633	0	0	761	0.04297767047209592	0.07953128995395686
761	0	0	889	0.0	0.003640789050423172
889	-1	0	1016	0.0076648190535224675	0.018953501021089517
1016	0	0	1144	0.03183387683016481	0.07399648558152215
1144	-1	0	1279	0.0	0.0
1279	-1	0	1398	0.0	0.0
1398	-1	0	1389	0.0	0.17262734990328546
1389	0	0	1253	0.36342599979639045	0.5882455444116028
1253	1	0	1118	0.0	0.01082844478198682
1118	1	0	1111	0.02279672585681436	0.10805763245125255
1111	0	0	1231	0.20349319899546395	0.29650001855816177
1231	1	0	1344	0.0	0.0
1344	1	0	1473	0.0	0.0
1473	-1	0	1608	0.0	0.0
1608	-1	0	1743	0.0	0.0
1743	-1	0	1862	0.0	0.0
1862	-1	0	1853	0.0	0.0
1853	-1	0	1716	0.0	0.0
1716	-1	0	1587	0.0	0.0
1587	-1	0	1466	0.0	0.0
1466	-1	0	1473	0.0	0.0
1473	-1	0	1608	0.0	0.0
1608	0	0	1736	0.0	0.0
1736	1	0	1865	0.0	0.0
1865	-1	0	2000	0.0	0.0
2000	-1	0	2007	0.0	0.0
2007	-1	0	1998	0.0	0.0
1998	0	0	1990	0.0	0.0
1990	-1	0	1981	0.0	0.0
1981	1	0	1846	0.0	0.0
1846	0	0	1838	0.0	0.0
1838	-1	0	1829	0.0	0.000331432905559754
1829	1	0	1694	0.0	0.0
1694	-1	0	1685	0.0	0.0
1685	1	0	1550	0.0	0.0
1550	-1	0	1541	0.0	0.19527888155769535
1541	-1	0	1412	0.41111343485830604	0.43950305929287303
1412	-1	0	1283	0.4925186144499369	0.5231471565395297
1283	1	0	1164	0.5829217880306554	0.6128847062519079
1164	-1	0	1035	0.6766817099717479	0.6845342241021614
1035	-1	0	914	0.7288281455079735	0.7306126385698963
914	1	0	923	0.7709443490861254	0.7722333007686857
923	0	0	803	0.09369961156293359	0.14054941734440038
803	-1	0	682	0.19726234013249178	0.34998178797597895
682	1	0	691	0.0	0.0
691	-1	0	570	0.0	0.11766816441535945
570	-1	0	577	0.24772245140075674	0.3380049155920743
577	-1	0	712	0.45082882082462306	0.5241329540610313
712	0	0	840	0.6288811445236205	0.7650204702600603
840	-1	0	975	0.9485892589436843	0.949294629250653
975	1	1	1088	0.9999999995343387	0.9999999997671694
1990	-1	0	1981	0.0	0.0
1981	-1	0	1844	0.0	0.0
1844	0	0	1716	0.0	0.0
1716	-1	0	1587	0.0	0.0
1587	-1	0	1466	0.0	0.0
1466	1	0	1475	0.0	0.0
1475	0	0	1355	0.0	0.0
1355	-1	0	1234	0.0	0.0
1234	-1	0	1241	0.0	0.0
1241	-1	0	1376	0.0	0.0
1376	-1	0	1511	0.0	0.0
1511	1	0	1624	0.0	0.0
1624	1	0	1753	0.0	0.0
1753	-1	0	1888	0.0	0.0
1888	-1	0	2023	0.0	0.0
2023	1	0	2008	0.0	0.0
2008	1	0	2009	0.0	0.0
2009	-1	0	2016	0.0	0.0
2016	-1	0	2023	0.0	0.0
2023	-1	0	2014	0.0	0.0
2014	-1	0	2005	0.0	0.0
2005	1	0	1870	0.0	0.0
1870	1	0	1863	0.0	0.0
1863	-1	0	1982	0.0	0.0
1982	1	0	1975	0.0	0.0
1975	-1	0	1966	0.0	0.0
1966	0	0	1958	0.0	0.0
1958	-1	0	1949	0.0	0.0
